html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,Unnamed: 22,Unnamed: 23,comment_percentage,comment_category
https://github.com/UP-RS-ESP/ChanGeom,True,False,False,False,False,1,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/PC_geomorph_roughness,True,True,False,False,False,2,up,0,research,True,True,True,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/TanDEM-SRTM-dh,True,True,False,False,False,2,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/river-clusters,True,True,False,False,False,2,up,0,research,False,True,False,False,False,True,travis,False,False,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/TopoMetricUncertainty,True,True,False,False,False,2,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/GNSS-Correction-RTKLIB,True,True,False,False,False,2,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/PebbleCounts,True,True,False,False,False,2,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/HillslopeAsymmetry,True,True,False,False,False,2,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/laspy-waveform,True,True,False,False,False,2,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/PebbleCounts-Application,True,True,False,False,False,2,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/DEM-Consistency-Metrics,True,True,False,False,False,2,up,0,research,False,True,False,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/UP-RS-ESP/PlanetScope_landslide_tracking,True,False,False,False,False,1,up,0,research,,,,False,False,False,,,,Python,organisation ,rs-esp,,,0.0,none
https://github.com/hpi-sam/minimum-wage-rl,True,True,False,False,False,2,hpi,0,research,False,True,False,False,False,False,,,,Python,organisation ,system_analysis_and_modeling_group,,,0.0,none
https://github.com/hpi-sam/HT_WithinBetweenGroups,True,True,False,False,False,2,hpi,0,research,False,True,False,False,False,False,,,,R,organisation ,system_analysis_and_modeling_group,,,0.0,none
https://github.com/hpi-sam/Safe-RL-4-SAS,True,True,False,False,False,2,hpi,0,research,False,True,False,False,False,False,,,,Python,organisation ,system_analysis_and_modeling_group,,,0.0,none
https://github.com/bptlab/fiber2xes,True,False,False,False,False,1,hpi,0,research,True,True,True,True,False,False,,,,Python,organisation ,business_process_technology,,,0.0,none
https://github.com/bptlab/odea-light,True,True,False,False,False,2,hpi,0,research,False,True,True,False,False,False,,,,Python,organisation ,business_process_technology,,,0.0,none
https://github.com/bptlab/mimic-log-extraction,True,False,False,False,False,1,hpi,0,research,True,True,True,False,False,True,github_actions,True,False,Python,organisation ,business_process_technology,,,0.0,none
https://github.com/hpi-swa-lab/polyglot-adapters,True,True,False,False,False,2,hpi,0,research,False,True,False,False,False,False,,,,Python,organisation ,software_architecture_group,,,0.0,none
https://github.com/hpi-swa-lab/graalpython,True,True,False,False,False,2,hpi,0,research,False,True,False,False,False,False,,,,Python,organisation ,software_architecture_group,,,0.0,none
https://github.com/SemanticMultimedia/locopod,True,False,False,False,False,1,hpi,0,research,False,True,True,False,False,False,,,,Python,organisation ,semantic_multimedia_research_group,,,0.0,none
https://github.com/SemanticMultimedia/tlr,True,False,False,False,False,1,hpi,0,research,False,True,False,True,True,True,travis,False,False,Python,organisation ,semantic_multimedia_research_group,,,0.0,none
https://github.com/Museum-Barberini/twitterscraper,True,True,True,False,False,3,hpi,0,research,True,True,True,False,True,False,,,,Python,organisation ,museum_barberini,,,0.0,none
https://github.com/Museum-Barberini/Barberini-Analytics,True,False,False,False,False,1,hpi,0,research,True,True,True,True,False,False,,,,Python,organisation ,museum_barberini,,,0.0,none
https://github.com/Museum-Barberini/twint,True,True,True,False,False,3,hpi,0,research,False,True,False,False,True,True,travis,False,False,Python,organisation ,museum_barberini,,,0.0,none
https://github.com/pik-copan/pycopancore,True,True,False,False,False,2,pik,0,research,False,True,False,True,False,False,,,,Python,organisation ,copan,,,0.0,none
https://github.com/pik-copan/pycopanbehave,True,True,False,False,False,2,pik,0,research,False,True,False,True,False,False,,,,Python,organisation ,copan,,,0.0,none
https://github.com/pik-copan/pycopanpbcc,True,True,False,False,False,2,pik,0,research,False,True,False,False,False,False,,,,Python,organisation ,copan,,,0.0,none
https://github.com/pik-copan/pyregimeshifts,True,True,False,False,False,2,pik,0,research,False,True,False,False,False,False,,,,Python,organisation ,copan,,,0.0,none
https://github.com/pik-copan/pytippinginteractions,True,True,False,False,False,2,pik,0,research,False,True,False,False,False,False,,,,Python,organisation ,copan,,,0.0,none
https://github.com/pik-piam/madrat,True,True,True,True,False,4,pik,0,research,False,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/magclass,True,True,True,True,False,4,pik,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mip,True,True,True,True,False,4,pik,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/magpie4,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/gdx,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/lusweave,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/magpiesets,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/luscale,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/goxygen,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/shinyresults,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/citation,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/demystas,True,True,False,False,False,2,pik,0,research,True,True,False,False,True,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/remulator,True,True,True,True,False,4,pik,1,research,True,True,True,True,True,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/remind,True,False,True,True,False,3,pik,1,research,True,True,True,True,True,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/luplot,True,True,True,False,False,3,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/trafficlight,True,False,False,False,False,1,pik,0,research,True,True,False,False,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrvalidation,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/regressionworlddata,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/lpjclass,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/quitte,True,False,True,True,False,3,pik,1,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/limes,True,False,True,True,False,3,pik,1,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/rmndt,True,False,True,True,False,3,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mstools,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/edgeTrpLib,True,False,True,True,False,3,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrcommons,True,True,True,True,False,4,pik,2,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrremind,True,True,True,True,False,4,pik,2,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrfeed,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrland,True,True,True,True,False,4,pik,2,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrsoil,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/lucode2,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/gms,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrmagpie,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/edgeTransport,True,False,True,True,False,3,pik,1,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrwater,True,True,True,True,False,4,pik,1,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrtutorial,True,False,True,True,False,3,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/MAgPIENCGains,True,False,False,True,False,2,pik,0,research,True,True,False,False,True,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/remind2,True,False,True,True,False,3,pik,2,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/piamModelTests,True,True,True,True,False,4,pik,0,research,True,True,True,False,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrvalidnitrogen,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/GDPuc,True,True,True,True,False,4,pik,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrfish,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrwaste,True,False,True,True,False,3,pik,0,research,True,True,False,True,True,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrdrivers,True,True,True,True,False,4,pik,1,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/piktests,True,True,True,True,False,4,pik,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mredgebuildings,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mredgetransport,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/m4fsdp,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrdieter,True,True,True,True,False,4,pik,1,research,True,True,False,True,True,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/blackmagicc,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/rOpenscmRunner,True,True,True,True,False,4,pik,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/r2databus,True,True,True,True,False,4,pik,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/rfp,True,False,False,False,False,1,pik,0,research,False,True,False,False,False,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/piamInterfaces,True,False,True,True,False,3,pik,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/piamenv,True,False,True,True,False,3,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrwaterplots,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/remindPypsa,True,False,True,True,False,3,pik,0,research,True,True,False,True,True,False,,,,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrdownscale,True,False,True,True,False,3,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/brick,True,False,True,True,False,3,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-piam/mrfactors,True,True,True,True,False,4,pik,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,pik-piam,,,0.0,none
https://github.com/pik-gane/tricl,True,True,False,False,False,2,pik,0,research,False,True,False,False,True,True,travis,False,False,C++,organisation ,pik-gane,,,0.0,none
https://github.com/pik-gane/decision-transformer-satisfia,True,True,False,False,False,2,pik,0,research,False,True,False,False,False,False,,,,Python,organisation ,pik-gane,,,0.0,none
https://github.com/pik-gane/ai-safety-gridworlds-satisfia,True,True,False,False,False,2,pik,0,research,False,True,False,False,False,False,,,,Python,organisation ,pik-gane,,,0.0,none
https://github.com/pik-gane/stable-baselines3-satisfia,True,True,False,False,False,2,pik,0,research,False,True,True,True,False,True,github_actions,False,True,Python,organisation ,pik-gane,,,0.0,none
https://github.com/pik-gane/stable-baselines3-contrib-satisfia,True,True,False,False,False,2,pik,0,research,True,True,False,True,True,True,github_actions,False,True,Python,organisation ,pik-gane,,,0.0,none
https://github.com/pik-gane/alpaca_farm-collective,True,True,False,False,False,2,pik,2,research,True,True,True,True,True,True,github_actions,False,False,Python,organisation ,pik-gane,,,0.0,none
https://github.com/PIK-LPJmL/LPJmLmdi,True,True,False,False,False,2,pik,0,research,False,True,False,False,False,False,,,,R,organisation ,LPJmL_group,,,0.0,none
https://github.com/PIK-LPJmL/lpjmlkit,True,True,True,True,False,4,pik,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,LPJmL_group,,,0.0,none
https://github.com/PIK-LPJmL/LandInG,True,True,False,False,False,2,pik,0,research,False,True,True,False,False,False,,,,R,organisation ,LPJmL_group,,,0.0,none
https://github.com/GFZ/spechomo,True,True,True,True,False,4,helmholz_center-gfz_potsdam,0,research,False,True,False,True,False,False,,,,Python,organisation ,geosciences_gfz,,,0.0,none
https://github.com/GFZ/arosics,True,True,True,True,False,4,helmholz_center-gfz_potsdam,1,research,False,True,True,True,True,False,,,,Python,organisation ,geosciences_gfz,,,0.0,none
https://github.com/GFZ/enpt,True,True,True,True,False,4,helmholz_center-gfz_potsdam,2,research,False,True,False,True,True,False,,,,Python,organisation ,geosciences_gfz,,,0.0,none
https://github.com/GFZ/LocalPLSR,True,True,False,False,False,2,helmholz_center-gfz_potsdam,0,research,False,True,False,False,False,False,,,,R,organisation ,geosciences_gfz,,,0.0,none
https://github.com/GFZ-Centre-for-Early-Warning/REM_satex_plugin,True,True,False,False,False,2,helmholz_center-gfz_potsdam,0,research,False,True,False,True,False,False,,,,Python,organisation ,center_for_early_warning_gfz,,,0.0,none
https://github.com/fastscape-lem/fastscapelib,True,True,False,True,False,3,helmholz_center-gfz_potsdam,0,research,False,True,False,True,True,True,github_actions,False,True,C++,organisation ,fastscape_lem,,,0.0,none
https://github.com/fastscape-lem/fastscape,True,True,False,True,False,3,helmholz_center-gfz_potsdam,0,research,False,True,False,False,False,True,github_actions,False,True,Python,organisation ,fastscape_lem,,,0.0,none
https://github.com/fastscape-lem/flow-routing-depressions,True,True,False,False,False,2,helmholz_center-gfz_potsdam,0,research,False,True,False,True,True,True,travis,False,True,C++,organisation ,fastscape_lem,,,0.0,none
https://github.com/fastscape-lem/gilbert-board,True,True,False,False,False,2,helmholz_center-gfz_potsdam,0,research,False,True,False,False,False,False,,,,Python,organisation ,fastscape_lem,,,0.0,none
https://github.com/fastscape-lem/ipyfastscape,True,True,False,False,False,2,helmholz_center-gfz_potsdam,0,research,False,True,False,False,False,True,github_actions,False,True,Python,organisation ,fastscape_lem,,,0.0,none
https://github.com/fastscape-lem/fastscape-litho,True,True,False,True,False,3,helmholz_center-gfz_potsdam,0,research,False,True,True,True,False,False,,,,Python,organisation ,fastscape_lem,,,0.0,none
https://github.com/fastscape-lem/VariableSPIM,True,True,False,False,False,2,helmholz_center-gfz_potsdam,0,research,False,True,False,False,False,False,,,,Python,organisation ,fastscape_lem,,,0.0,none
https://github.com/telota/rasmipy,True,True,True,False,False,3,bbaw,0,research,True,True,True,True,False,False,,,,Python,organisation ,telota,,,0.0,none
https://github.com/telota/existance,True,True,False,False,False,2,bbaw,0,research,True,True,True,False,False,False,,,,Python,organisation ,telota,,,0.0,none
https://github.com/zentrum-lexikographie/IMSnPars,True,True,False,False,False,2,bbaw,0,research,False,True,True,True,False,False,,,,Python,organisation ,zentrum_für_digitale_lexikographie_der_deutschen_sprache,,,0.0,none
https://github.com/aipescience/uws-client,True,True,False,False,False,2,leibniz,1,research,False,True,False,False,False,True,travis,False,False,Python,organisation ,aip_e-science,,,0.0,none
https://github.com/aipescience/queryparser,True,True,True,False,False,3,leibniz,0,research,True,True,False,False,True,True,github_actions,False,True,Python,organisation ,aip_e-science,,,0.0,none
https://github.com/EarthSystemDiagnostics/hamstr,True,False,False,False,False,1,awi,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/sedproxy,True,True,False,False,False,2,awi,0,research,True,True,False,True,True,True,github_actions,False,False,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/simproxyage,True,True,False,False,False,2,awi,0,research,True,True,False,False,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/proxysnr,True,True,False,False,False,2,awi,0,research,True,True,False,False,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/ecustools,True,True,False,False,False,2,awi,0,research,False,True,False,False,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/MonsoonMinimalModel,True,False,False,False,False,1,awi,0,research,False,True,False,False,False,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/HolSNR,True,False,False,False,False,1,awi,0,research,False,True,False,False,False,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/cpt-picarr,True,True,False,False,False,2,awi,0,research,False,True,False,True,True,True,travis,False,False,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/optimalcores,True,True,False,True,False,3,awi,0,research,False,True,True,False,False,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/exNGT,True,False,False,False,False,1,awi,0,research,False,True,False,False,False,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/paleospec,True,True,False,False,False,2,awi,0,research,True,True,True,True,True,True,github_actions,False,False,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/climproxyrecords,True,True,False,False,False,2,awi,0,research,False,True,False,False,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/pfields,True,True,False,False,False,2,awi,0,research,False,True,False,True,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/psem,True,True,False,False,False,2,awi,0,research,False,True,False,True,True,True,github_actions,False,False,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/geostools,True,True,False,False,False,2,awi,0,research,False,True,False,False,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/grfxtools,True,True,False,False,False,2,awi,0,research,False,True,False,False,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/stattools,True,True,False,False,False,2,awi,0,research,False,True,False,True,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/prxytools,True,True,False,False,False,2,awi,0,research,False,True,False,True,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/ncdftools,True,True,False,False,False,2,awi,0,research,False,True,False,True,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/laepple22-commentbova,True,False,False,False,False,1,awi,0,research,False,True,False,False,False,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/hamstrbacon,True,False,False,False,False,1,awi,0,research,False,True,False,True,True,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
https://github.com/EarthSystemDiagnostics/topoExtract,True,False,False,False,False,1,awi,0,research,False,True,False,False,False,False,,,,R,organisation ,earth_system_diagnostics,,,0.0,none
